"Date","Longitude","Latitude","sub_sand","sub_rock","sub_mud","sub_mix","sub_coarse","depth_mean","depth_min","depth_max","beamAttn","current_u","current_v","DO","pH","pp","salinity","temperature"
2007-08-16,6.3822,54.5762,1,0,0,0,0,39.7255363464356,38.9620666503906,40.258659362793,0.133998870849609,0.0210000015795231,0.0650000050663948,228.360000610352,8.10000610351563,-0.53997802734375,34.3310012817383,17.6070003509522
2007-08-19,1.378,54.3678,1,0,0,0,0,42.8441162109375,32.4900016784668,57,0.11199951171875,0.0220000017434359,-0.0130000002682209,246.190002441406,8.1400146484375,-1.97998046875,34.4410018920898,14.92799949646
2007-08-20,1.776,53.1451,0,0,0,0,1,33.4412460327148,30.7700004577637,36.4700012207031,0.147998809814453,0.0329999998211861,-0.0160000007599592,231.929992675781,8.16000366210938,-2.67999267578125,33.9150009155273,16.4169998168945
2007-08-21,1.8461,51.5678,0.917521953582764,0,0,0,0.0824780538678169,38.3696708679199,33.2599983215332,44.7200012207031,0.167999267578125,-0.0020000000949949,-0.0420000031590462,219.730010986328,8.05999755859375,-0.8599853515625,34.757999420166,17.80299949646
2007-08-22,3.645,51.8223,1,0,0,0,0,23.4021015167236,18.5799999237061,25.9300003051758,0.217998504638672,-0.0130000002682209,-0.025000000372529,226.230010986328,8.05999755859375,38.1400146484375,30.511999130249,18.7080001831055
2007-08-23,2.6792,53.3877,1,0,0,0,0,29.3060874938965,28.8199996948242,29.7000007629395,0.137996673583984,0,-0.0320000015199184,221.480010986328,8.10000610351563,3.12002563476563,34.5120010375977,16.8599987030029
2007-08-24,6.5835,56.5304,0,0,0,0,1,33.7910919189453,30.8522777557373,37.9849433898926,0.119998931884766,0.0200000014156103,-0.0110000008717179,231.309997558594,8.12002563476563,2.08001708984375,34.6230010986328,16.4029998779297
2007-09-22,-9.607,54.801,1,0,0,0,0,98.7189865112305,97.8000030517578,101,0.11199951171875,0.00400000018998981,0.0280000008642674,233.889999389648,8.04000854492188,-0.019989013671875,35.3520011901855,10.8309993743896
2007-09-23,-6.524,55.281,0.982482552528381,0,0,0,0.0175174660980701,129.738708496094,95.5999984741211,156.600006103516,0.177997589111328,0.0570000037550926,-0.00800000037997961,238.350006103516,8.1400146484375,-2.5,34.2830009460449,14.1809997558594
2007-09-24,-7.587,55.209,1,0,0,0,0,10.6916856765747,0,17.7999992370605,0.143997192382813,0,0.00300000002607703,236.029998779297,8.20001220703125,13.4200134277344,34.9799995422363,14.1979999542236
2007-09-25,-8.195,55.357,0,0,0,0,1,73.2643737792969,68.4000015258789,76.5999984741211,0.143997192382813,-0.0670000016689301,-0.0490000024437904,232.989990234375,8.18002319335938,-0.699981689453125,35.1279983520508,13.6629991531372
2007-09-25,-11.3035,53.7,0,0,1,0,0,200.582885742188,192.4921875,208.600006103516,0.0999984741210938,0.00600000005215406,-0.0290000010281801,233.119995117188,8.04000854492188,0,35.4620018005371,10.5519990921021
2007-09-25,-8.385,55.816,1,0,0,0,0,134.325942993164,129.199996948242,140.800003051758,0.105998992919922,0.0290000010281801,-0.0659999996423721,235.010009765625,8.04000854492188,0,35.423999786377,10.1979990005493
2007-09-26,-6.743,56.186,1,0,0,0,0,62.1585845947266,60.11328125,66.5199966430664,0.173995971679688,0.0310000013560057,-0.0500000007450581,240.010009765625,8.10000610351563,-0.639984130859375,34.0029983520508,13.2919998168945
2007-09-26,-7.16,56.239,1,0,0,0,0,87.5756607055664,84.9800033569336,92,0.161998748779297,0.0220000017434359,-0.00100000004749745,240.979995727539,8.12002563476563,-0.399993896484375,34.2200012207031,13.0699996948242
2007-09-26,-7.063,55.873,1,0,0,0,0,53.3445243835449,49,60.8300018310547,0.131996154785156,-0.0320000015199184,-0.111000008881092,234.220001220703,8.1400146484375,-0.5999755859375,34.8660011291504,13.3669996261597
2007-09-26,-7.622,55.865,1,0,0,0,0,130.746383666992,128.399993896484,133.199996948242,0.107997894287109,0.0270000007003546,-0.0350000001490116,226.880004882813,8.04000854492188,0,35.4179992675781,10.3039989471436
2007-09-26,-7.696,56.042,1,0,0,0,0,153.443054199219,138.910003662109,158.910003662109,0.131996154785156,0.0480000004172325,0.0150000005960464,231.5,8.04000854492188,-0.019989013671875,35.3699989318848,10.6239995956421
2007-09-29,-9.374,55.134,0.974811375141144,0,0,0,0.0251886416226625,108.856979370117,105.599998474121,111.800003051758,0.11199951171875,-0.0020000000949949,-0.0020000000949949,227.919998168945,8.04000854492188,-0.019989013671875,35.4090003967285,10.9289989471436
2007-09-29,-9.421,54.998,0,0,0,0,1,90.8046112060547,87.8000030517578,94,0.113998413085938,0.00600000005215406,-0.00100000004749745,229.360000610352,8.04000854492188,-0.019989013671875,35.390998840332,10.8989992141724
2007-10-01,1.555,50.7913,0.07830660790205,0,0,0,0.921693384647369,15.0976057052612,7.75,20.3000011444092,0.207996368408203,-0.00400000018998981,0.0400000028312206,218.100006103516,8.08001708984375,1.62002563476563,34.6230010986328,16.4589996337891
2007-10-03,-0.1197,50.753,1,0,0,0,0,15.2884874343872,9.05000019073486,20.1800003051758,0.231998443603516,-0.0150000005960464,0.00800000037997961,223.839996337891,8.08001708984375,1.48001098632813,35.1020011901856,16.310998916626
2007-10-03,0.8727,50.859,0,0,0.891711115837097,0,0.108288869261742,24.4877758026123,8.73999977111816,32.310001373291,0.181999206542969,0.00800000037997961,0.00600000005215406,221.089996337891,8.05999755859375,0.160003662109375,34.8129997253418,16.4370002746582
2007-10-04,1.0833,50.9677,0.931146681308746,0,0.0688533261418343,0,0,22.9199695587158,17.75,26.8500003814697,0.197998046875,0.0100000007078052,0.0130000002682209,223.410003662109,8.08001708984375,0.620025634765625,34.7350006103516,16.3199996948242
2007-10-04,1.609,50.908,0.00183730176649988,0,0,0,0.998162686824799,23.7995853424072,12.3000001907349,32.7000007629395,0.195999145507813,0.0420000031590462,0.0410000011324883,215.040008544922,8.05999755859375,-1.41998291015625,34.6300010681152,16.57200050354
2007-10-08,1.5363,50.6697,0.304186880588532,0,0,0,0.695813119411469,18.8516445159912,9.19999980926514,21.5999984741211,0.215995788574219,0.00300000002607703,0.0460000038146973,220.899993896484,8.05999755859375,16.260009765625,34.6269989013672,16.1490001678467
2007-10-08,1.5363,50.4833,1,0,0,0,0,10.3999156951904,7,18.7333335876465,0.225997924804688,0.0130000002682209,0.0290000010281801,221.830001831055,8.05999755859375,22.8800048828125,34.5660018920898,16.0539989471436
2007-10-12,1.1207,49.9903,0,0,0,0,1,14.2726354598999,8.54656791687012,19.9256992340088,0.239997863769531,-0.00600000005215406,-0.00400000018998981,216.309997558594,8.04000854492188,-0.779998779296875,34.351001739502,16.1879997253418
2007-10-15,0.0757,49.5923,0.0928407236933708,0,0,0,0.907159268856049,18.4966430664063,14.5,20.74609375,0.213996887207031,0.0260000005364418,0.017000000923872,220.800003051758,8.10000610351563,17.9800109863281,34.7430000305176,16.3969993591309
2007-10-17,-0.6863,50.5247,0,0,0,0,1,24.2535724639893,22.6100006103516,27.9400005340576,0.215995788574219,-0.0590000040829182,-0.0320000015199184,219.169998168945,8.08001708984375,-1.31997680664063,35.1259994506836,16.2609996795654
2007-10-20,-3.3528,46.5099,0,0,0,0,1,118.761703491211,114.3984375,122.48828125,0.103996276855469,0.00400000018998981,-0.0160000007599592,204.670013427734,8,0,35.6199989318848,12.5979995727539
2007-10-22,-1.488,43.6998,1,0,0,0,0,32.9776878356934,18.6107311248779,45.6500015258789,0.183998107910156,-0.0150000005960464,-0.0190000012516975,244.550003051758,8.1400146484375,14.6800231933594,35.0540008544922,16.9009990692139
2007-10-22,-1.4513,43.8104,0.507420420646668,0,0,0,0.49257954955101,20.756046295166,8.8203125,35.5904197692871,0.179996490478516,-0.0240000002086163,-0.0290000010281801,141.339996337891,7.9000244140625,1.4000244140625,35.427001953125,14.92799949646
2007-10-24,-1.8517,44.875,1,0,0,0,0,108.946556091309,103.390625,111.860000610352,0.103996276855469,0.0190000012516975,-0.00400000018998981,181.339996337891,8.04000854492188,-0.1199951171875,35.5849990844727,13.4889993667603
2007-10-25,-1.6408,45.5183,0.680908381938934,0,0,0,0.319091588258743,47.7171401977539,42.7890625,52.30078125,0.135997772216797,0.0150000005960464,-0.0200000014156103,173.929992675781,7.94000244140625,-0.03997802734375,35.4659996032715,13.8569993972778
2007-10-25,-1.4544,45.7268,0,0,0.568930268287659,0.431069761514664,0,27.6705646514893,19.7999992370605,31.1503620147705,0.229999542236328,0.00400000018998981,-0.0200000014156103,190.050003051758,8.02001953125,-0.44000244140625,35.0740013122559,15.0669994354248
2007-10-26,-2.5377,45.1994,1,0,0,0,0,128.200469970703,124.62109375,130.08984375,0.0919990539550781,0.0180000010877848,-0.00800000037997961,187.550003051758,8.08001708984375,-0.05999755859375,35.6399993896484,12.8739995956421
2007-10-26,-2.3969,45.3817,0,0,0,0,1,113.705856323242,108.3984375,117.6484375,0.0939979553222656,0.00300000002607703,-0.0160000007599592,183.630004882813,7.98001098632813,0,35.6160011291504,13.2389993667603
2007-10-27,-2.1444,45.1328,0.821305990219116,0,0,0,0.178694009780884,110.034553527832,105.3515625,113.73828125,0.107997894287109,0.00100000004749745,-0.0140000004321337,184.709991455078,8.02001953125,-0.019989013671875,35.5870018005371,13.7079992294312
2007-10-28,-1.1177,49.5873,0,0,0,0,1,25.0590782165527,22.4073047637939,28.8499984741211,0.215995788574219,-0.0620000027120113,0.0810000002384186,224.149993896484,8.05999755859375,-1.6199951171875,34.3769989013672,15.0959997177124
2007-10-28,-8.583,54.518,1,0,0,0,0,59.7013931274414,54.7999992370606,63.7999992370606,0.173995971679688,0.00500000035390258,0.0120000001043081,217.910003662109,8.1400146484375,-0.239990234375,35.0900001525879,13.9199991226196
2007-10-28,-8.344,54.584,0.418205767869949,0,0.581794261932373,0,0,29.9295120239258,26.2000007629395,34.5999984741211,0.189997360110283,0.0210000015795231,-0.00100000004749745,227.056671142578,8.16667652130127,8.19333934783936,34.0016670227051,13.5433330535889
2007-10-29,-2.7671,46.4042,0,0,1,0,0,86.6766204833984,81.8984375,92.4068145751953,0.125999450683594,0.0200000014156103,-0.0140000004321337,191.119995117188,7.98001098632813,0,35.5880012512207,12.9249992370605
2007-10-29,-1.0757,49.4247,0.959920406341553,0.0400795824825764,0,0,0,11.775634765625,2.90000009536743,18.1000003814697,0.269996643066406,-0.0130000002682209,0.00700000021606684,226.489990234375,8.12002563476563,15.1000061035156,33.7740020751953,14.3679990768433
2007-10-29,-9.515,54.484,1,0,0,0,0,88.5489501953125,86,91,0.151996612548828,-0.0490000024437904,-0.00800000037997961,223.820007324219,8.1400146484375,-0.399993896484375,35.1319999694824,13.5759992599487
2007-10-29,-9.918,54.296,0,0,0,0,0,35.6229591369629,24.3999996185303,42.4000015258789,0.141998291015625,-0.0130000002682209,-0.00550000043585897,235.700012207031,8.1400146484375,-0.0999908447265625,34.9690017700195,13.4779996871948
2007-10-30,-3.6927,47.164,0,0,1,0,0,107.050628662109,103.584075927734,109.319999694824,0.121997833251953,0.0260000005364418,-0.00800000037997961,197.869995117188,8,0,35.5979995727539,12.3509998321533
2007-10-30,-10.697,54.147,0,0,0,0,0,178.646423339844,173.399993896484,184.800003051758,0.0979957580566406,0.00500000035390258,-0.0590000040829182,235.169998168945,8.04000854492188,0,35.484001159668,10.6139993667603
2007-10-30,-3.2244,47.5574,0,0,0,0,1,26.8362789154053,20.5666675567627,30.25,0.245998382568359,0.025000000372529,-0.0329999998211861,227.589996337891,8.12002563476563,-0.779998779296875,35.2929992675781,14.257999420166
2007-11-01,-2.3219,47.1002,0.196284502744675,0,0,0,0.803715527057648,17.9835052490234,14.6714286804199,21.0499992370605,0.247997283935547,0.0659999996423721,-0.0150000005960464,227.389999389648,8.10000610351563,4.8800048828125,34.5919990539551,13.8889999389648
2007-11-01,-10.381,53.695,0,0,0,0,0,89.9852676391602,81.4356460571289,100.556800842285,0.141998291015625,-0.0190000012516975,0.017000000923872,231.139999389648,8.1400146484375,-0.759979248046875,34.8339996337891,13.172999382019
2007-11-02,-3.9077,46.6157,0,0.902435123920441,0,0,0.0975648611783981,133.719711303711,130,138.2109375,0.0979957580566406,0.017000000923872,-0.0190000012516975,209,8,0,35.6310005187988,12.6809997558594
2007-11-03,-10.914,53.31,0,0,0,0,0,130.906433105469,129.861679077148,132.913803100586,0.113998413085938,0.00100000004749745,0.0120000001043081,234.830001831055,8.04000854492188,0,35.4449996948242,10.8779993057251
2007-11-09,-9.596,50.833,1,0,0,0,0,118.88582611084,113.557312011719,130.979354858398,0.129997253417969,-0.0020000000949949,0.0200000014156103,231.510009765625,8.04000854492188,0,35.4659996032715,11.1349992752075
2007-11-11,-5.786,51.06,0.023745883256197,0,0.976254105567932,0,0,83.1559295654297,82.234375,84.73046875,0.133998870849609,0.00900000054389238,0.00100000004749745,226.830001831055,8.04000854492188,-0.67999267578125,35.3959999084473,13.6899995803833
2007-11-11,-5.498,51.465,0.806893467903137,0,0.19310650229454,0,0,67.1815185546875,63.9900016784668,68.4400024414063,0.187995910644531,0.0280000008642674,0.00300000002607703,230.459991455078,8.05999755859375,-1.37997436523438,35.1969985961914,13.4809989929199
2007-11-12,-8.0633,49.4849,1,0,0,0,0,131.12043762207,127.300003051758,134.300003051758,0.105998992919922,0.00900000054389238,0,227.730010986328,8.02001953125,-0.019989013671875,35.4469985961914,11.6179990768433
2007-11-14,-6.592,51.823,0,0,1,0,0,67.1100769042969,64.25,69,0.1719970703125,-0.0140000004321337,-0.017000000923872,230.830001831055,8.04000854492188,-0.91998291015625,35.0060005187988,13.2949991226196
2007-11-15,-6.262,52.006,0.676997125148773,0,0,0,0.323002874851227,73.7945022583008,68.3399963378906,76.5,0.199996948242188,-0.00500000035390258,0.00300000002607703,229.540008544922,8.05999755859375,-1.1199951171875,34.8860015869141,13.4439992904663
